# simulation: Earthquake Building Sim
# Exported: 2025-12-20T13:04:15.291047
#
Time(s),Max_Displacement
52.7518,nan
52.7618,nan
52.7718,nan
52.7818,nan
52.7918,nan
52.8018,nan
52.8118,nan
52.8218,nan
52.8318,nan
52.8418,nan
52.8518,nan
52.8618,nan
52.8718,nan
52.8818,nan
52.8918,nan
52.9018,nan
52.9118,nan
52.9218,nan
52.9318,nan
52.9418,nan
52.9518,nan
52.9618,nan
52.9718,nan
52.9818,nan
52.9918,nan
53.0018,nan
53.0118,nan
53.0218,nan
53.0318,nan
53.0418,nan
53.0518,nan
53.0618,nan
53.0718,nan
53.0818,nan
53.0918,nan
53.1018,nan
53.1118,nan
53.1218,nan
53.1318,nan
53.1418,nan
53.1518,nan
53.1618,nan
53.1718,nan
53.1818,nan
53.1918,nan
53.2018,nan
53.2118,nan
53.2218,nan
53.2318,nan
53.2418,nan
53.2518,nan
53.2618,nan
53.2718,nan
53.2818,nan
53.2918,nan
53.3018,nan
53.3118,nan
53.3218,nan
53.3318,nan
53.3418,nan
53.3518,nan
53.3618,nan
53.3718,nan
53.3818,nan
53.3918,nan
53.4018,nan
53.4118,nan
53.4218,nan
53.4318,nan
53.4418,nan
53.4518,nan
53.4618,nan
53.4718,nan
53.4818,nan
53.4918,nan
53.5018,nan
53.5118,nan
53.5218,nan
53.5318,nan
53.5418,nan
53.5518,nan
53.5618,nan
53.5718,nan
53.5818,nan
53.5918,nan
53.6018,nan
53.6118,nan
53.6218,nan
53.6318,nan
53.6418,nan
53.6518,nan
53.6618,nan
53.6718,nan
53.6818,nan
53.6918,nan
53.7018,nan
53.7118,nan
53.7218,nan
53.7318,nan
53.7418,nan
53.7518,nan
53.7618,nan
53.7718,nan
53.7818,nan
53.7918,nan
53.8018,nan
53.8118,nan
53.8218,nan
53.8318,nan
53.8418,nan
53.8518,nan
53.8618,nan
53.8718,nan
53.8818,nan
53.8918,nan
53.9018,nan
53.9118,nan
53.9218,nan
53.9318,nan
53.9418,nan
53.9518,nan
53.9618,nan
53.9718,nan
53.9818,nan
53.9918,nan
54.0018,nan
54.0118,nan
54.0218,nan
54.0318,nan
54.0418,nan
54.0518,nan
54.0618,nan
54.0718,nan
54.0818,nan
54.0918,nan
54.1018,nan
54.1118,nan
54.1218,nan
54.1318,nan
54.1418,nan
54.1518,nan
54.1618,nan
54.1718,nan
54.1818,nan
54.1918,nan
54.2018,nan
54.2118,nan
54.2218,nan
54.2318,nan
54.2418,nan
54.2518,nan
54.2618,nan
54.2718,nan
54.2818,nan
54.2918,nan
54.3018,nan
54.3118,nan
54.3218,nan
54.3318,nan
54.3418,nan
54.3518,nan
54.3618,nan
54.3718,nan
54.3818,nan
54.3918,nan
54.4018,nan
54.4118,nan
54.4218,nan
54.4318,nan
54.4418,nan
54.4518,nan
54.4618,nan
54.4718,nan
54.4818,nan
54.4918,nan
54.5018,nan
54.5118,nan
54.5218,nan
54.5318,nan
54.5418,nan
54.5518,nan
54.5618,nan
54.5718,nan
54.5818,nan
54.5918,nan
54.6018,nan
54.6118,nan
54.6218,nan
54.6318,nan
54.6418,nan
54.6518,nan
54.6618,nan
54.6718,nan
54.6818,nan
54.6918,nan
54.7018,nan
54.7118,nan
54.7218,nan
54.7318,nan
54.7418,nan
54.7518,nan
54.7618,nan
54.7718,nan
54.7818,nan
54.7918,nan
54.8018,nan
54.8118,nan
54.8218,nan
54.8318,nan
54.8418,nan
54.8518,nan
54.8618,nan
54.8718,nan
54.8818,nan
54.8918,nan
54.9018,nan
54.9118,nan
54.9218,nan
54.9318,nan
54.9418,nan
54.9518,nan
54.9618,nan
54.9718,nan
54.9818,nan
54.9918,nan
55.0018,nan
55.0118,nan
55.0218,nan
55.0318,nan
55.0418,nan
55.0518,nan
55.0618,nan
55.0718,nan
55.0818,nan
55.0918,nan
55.1018,nan
55.1118,nan
55.1218,nan
55.1318,nan
55.1418,nan
55.1518,nan
55.1618,nan
55.1718,nan
55.1818,nan
55.1918,nan
55.2018,nan
55.2118,nan
55.2218,nan
55.2318,nan
55.2418,nan
55.2518,nan
55.2618,nan
55.2718,nan
55.2818,nan
55.2918,nan
55.3018,nan
55.3118,nan
55.3218,nan
55.3318,nan
55.3418,nan
55.3518,nan
55.3618,nan
55.3718,nan
55.3818,nan
55.3918,nan
55.4018,nan
55.4118,nan
55.4218,nan
55.4318,nan
55.4418,nan
55.4518,nan
55.4618,nan
55.4718,nan
55.4818,nan
55.4918,nan
55.5019,nan
55.5119,nan
55.5219,nan
55.5319,nan
55.5419,nan
55.5519,nan
55.5619,nan
55.5719,nan
55.5819,nan
55.5919,nan
55.6019,nan
55.6119,nan
55.6219,nan
55.6319,nan
55.6419,nan
55.6519,nan
55.6619,nan
55.6719,nan
55.6819,nan
55.6919,nan
55.7019,nan
55.7119,nan
55.7219,nan
55.7319,nan
55.7419,nan
55.7519,nan
55.7619,nan
55.7719,nan
55.7819,nan
55.7919,nan
55.8019,nan
55.8119,nan
55.8219,nan
55.8319,nan
55.8419,nan
55.8519,nan
55.8619,nan
55.8719,nan
55.8819,nan
55.8919,nan
55.9019,nan
55.9119,nan
55.9219,nan
55.9319,nan
55.9419,nan
55.9519,nan
55.9619,nan
55.9719,nan
55.9819,nan
55.9919,nan
56.0019,nan
56.0119,nan
56.0219,nan
56.0319,nan
56.0419,nan
56.0519,nan
56.0619,nan
56.0719,nan
56.0819,nan
56.0919,nan
56.1019,nan
56.1119,nan
56.1219,nan
56.1319,nan
56.1419,nan
56.1519,nan
56.1619,nan
56.1719,nan
56.1819,nan
56.1919,nan
56.2019,nan
56.2119,nan
56.2219,nan
56.2319,nan
56.2419,nan
56.2519,nan
56.2619,nan
56.2719,nan
56.2819,nan
56.2919,nan
56.3019,nan
56.3119,nan
56.3219,nan
56.3319,nan
56.3419,nan
56.3519,nan
56.3619,nan
56.3719,nan
56.3819,nan
56.3919,nan
56.4019,nan
56.4119,nan
56.4219,nan
56.4319,nan
56.4419,nan
56.4519,nan
56.4619,nan
56.4719,nan
56.4819,nan
56.4919,nan
56.5019,nan
56.5119,nan
56.5219,nan
56.5319,nan
56.5419,nan
56.5519,nan
56.5619,nan
56.5719,nan
56.5819,nan
56.5919,nan
56.6019,nan
56.6119,nan
56.6219,nan
56.6319,nan
56.6419,nan
56.6519,nan
56.6619,nan
56.6719,nan
56.6819,nan
56.6919,nan
56.7019,nan
56.7119,nan
56.7219,nan
56.7319,nan
56.7419,nan
56.7519,nan
56.7619,nan
56.7719,nan
56.7819,nan
56.7919,nan
56.8019,nan
56.8119,nan
56.8219,nan
56.8319,nan
56.8419,nan
56.8519,nan
56.8619,nan
56.8719,nan
56.8819,nan
56.8919,nan
56.9019,nan
56.9119,nan
56.9219,nan
56.9319,nan
56.9419,nan
56.9519,nan
56.9619,nan
56.9719,nan
56.9819,nan
56.9919,nan
57.0019,nan
57.0119,nan
57.0219,nan
57.0319,nan
57.0419,nan
57.0519,nan
57.0619,nan
57.0719,nan
57.0819,nan
57.0919,nan
57.1019,nan
57.1119,nan
57.1219,nan
57.1319,nan
57.1419,nan
57.1519,nan
57.1619,nan
57.1719,nan
57.1819,nan
57.1919,nan
57.2019,nan
57.2119,nan
57.2219,nan
57.2319,nan
57.2419,nan
57.2519,nan
57.2619,nan
57.2719,nan
57.2819,nan
57.2919,nan
57.3019,nan
57.3119,nan
57.3219,nan
57.3319,nan
57.3419,nan
57.3519,nan
57.3619,nan
57.3719,nan
57.3819,nan
57.3919,nan
57.4019,nan
57.4119,nan
57.4219,nan
57.4319,nan
57.4419,nan
57.4519,nan
57.4619,nan
57.4719,nan
57.4819,nan
57.4919,nan
57.5019,nan
57.5119,nan
57.5219,nan
57.5319,nan
57.5419,nan
57.5519,nan
57.5619,nan
57.5719,nan
57.5819,nan
57.5919,nan
57.6019,nan
57.6119,nan
57.6219,nan
57.6319,nan
57.6419,nan
57.6519,nan
57.6619,nan
57.6719,nan
57.6819,nan
57.6919,nan
57.7019,nan
57.7119,nan
57.7219,nan
57.7319,nan
57.7419,nan
57.7519,nan
57.7619,nan
57.7719,nan
57.7819,nan
57.7919,nan
57.8019,nan
57.8119,nan
57.8219,nan
57.8319,nan
57.8419,nan
57.8519,nan
57.8619,nan
57.8719,nan
57.8819,nan
57.8919,nan
57.9019,nan
57.9119,nan
57.9219,nan
57.9319,nan
57.9419,nan
57.9519,nan
57.9619,nan
57.9719,nan
57.9819,nan
57.9919,nan
58.0019,nan
58.0119,nan
58.0219,nan
58.0319,nan
58.0419,nan
58.0519,nan
58.0619,nan
58.0719,nan
58.0819,nan
58.0919,nan
58.1019,nan
58.1119,nan
58.1219,nan
58.1319,nan
58.1419,nan
58.1519,nan
58.1619,nan
58.1719,nan
58.1819,nan
58.1919,nan
58.2019,nan
58.2119,nan
58.2219,nan
58.2319,nan
58.2419,nan
58.2519,nan
58.2619,nan
58.2719,nan
58.2819,nan
58.2919,nan
58.3019,nan
58.3119,nan
58.3219,nan
58.3319,nan
58.3419,nan
58.3519,nan
58.3619,nan
58.3719,nan
58.3819,nan
58.3919,nan
58.4019,nan
58.4119,nan
58.4219,nan
58.4319,nan
58.4419,nan
58.4519,nan
58.4619,nan
58.4719,nan
58.4819,nan
58.4919,nan
58.5020,nan
58.5120,nan
58.5220,nan
58.5320,nan
58.5420,nan
58.5520,nan
58.5620,nan
58.5720,nan
58.5820,nan
58.5920,nan
58.6020,nan
58.6120,nan
58.6220,nan
58.6320,nan
58.6420,nan
58.6520,nan
58.6620,nan
58.6720,nan
58.6820,nan
58.6920,nan
58.7020,nan
58.7120,nan
58.7220,nan
58.7320,nan
58.7420,nan
58.7520,nan
58.7620,nan
58.7720,nan
58.7820,nan
58.7920,nan
58.8020,nan
58.8120,nan
58.8220,nan
58.8320,nan
58.8420,nan
58.8520,nan
58.8620,nan
58.8720,nan
58.8820,nan
58.8920,nan
58.9020,nan
58.9120,nan
58.9220,nan
58.9320,nan
58.9420,nan
58.9520,nan
58.9620,nan
58.9720,nan
58.9820,nan
58.9920,nan
59.0020,nan
59.0120,nan
59.0220,nan
59.0320,nan
59.0420,nan
59.0520,nan
59.0620,nan
59.0720,nan
59.0820,nan
59.0920,nan
59.1020,nan
59.1120,nan
59.1220,nan
59.1320,nan
59.1420,nan
59.1520,nan
59.1620,nan
59.1720,nan
59.1820,nan
59.1920,nan
59.2020,nan
59.2120,nan
59.2220,nan
59.2320,nan
59.2420,nan
59.2520,nan
59.2620,nan
59.2720,nan
59.2820,nan
59.2920,nan
59.3020,nan
59.3120,nan
59.3220,nan
59.3320,nan
59.3420,nan
59.3520,nan
59.3620,nan
59.3720,nan
59.3820,nan
59.3920,nan
59.4020,nan
59.4120,nan
59.4220,nan
59.4320,nan
59.4420,nan
59.4520,nan
59.4620,nan
59.4720,nan
59.4820,nan
59.4920,nan
59.5020,nan
59.5120,nan
59.5220,nan
59.5320,nan
59.5420,nan
59.5520,nan
59.5620,nan
59.5720,nan
59.5820,nan
59.5920,nan
59.6020,nan
59.6120,nan
59.6220,nan
59.6320,nan
59.6420,nan
59.6520,nan
59.6620,nan
59.6720,nan
59.6820,nan
59.6920,nan
59.7020,nan
59.7120,nan
59.7220,nan
59.7320,nan
59.7420,nan
59.7520,nan
59.7620,nan
59.7720,nan
59.7820,nan
59.7920,nan
59.8020,nan
59.8120,nan
59.8220,nan
59.8320,nan
59.8420,nan
59.8520,nan
59.8620,nan
59.8720,nan
59.8820,nan
59.8920,nan
59.9020,nan
59.9120,nan
59.9220,nan
59.9320,nan
59.9420,nan
59.9520,nan
59.9620,nan
59.9720,nan
59.9820,nan
59.9920,nan
60.0020,nan
60.0120,nan
60.0220,nan
60.0320,nan
60.0420,nan
60.0520,nan
60.0620,nan
60.0720,nan
60.0820,nan
60.0920,nan
60.1020,nan
60.1120,nan
60.1220,nan
60.1320,nan
60.1420,nan
60.1520,nan
60.1620,nan
60.1720,nan
60.1820,nan
60.1920,nan
60.2020,nan
60.2120,nan
60.2220,nan
60.2320,nan
60.2420,nan
60.2520,nan
60.2620,nan
60.2720,nan
60.2820,nan
60.2920,nan
60.3020,nan
60.3120,nan
60.3220,nan
60.3320,nan
60.3420,nan
60.3520,nan
60.3620,nan
60.3720,nan
60.3820,nan
60.3920,nan
60.4020,nan
60.4120,nan
60.4220,nan
60.4320,nan
60.4420,nan
60.4520,nan
60.4620,nan
60.4720,nan
60.4820,nan
60.4920,nan
60.5020,nan
60.5120,nan
60.5220,nan
60.5320,nan
60.5420,nan
60.5520,nan
60.5620,nan
60.5720,nan
60.5820,nan
60.5920,nan
60.6020,nan
60.6120,nan
60.6220,nan
60.6320,nan
60.6420,nan
60.6520,nan
60.6620,nan
60.6720,nan
60.6820,nan
60.6920,nan
60.7020,nan
60.7120,nan
60.7220,nan
60.7320,nan
60.7420,nan
60.7520,nan
60.7620,nan
60.7720,nan
60.7820,nan
60.7920,nan
60.8020,nan
60.8120,nan
60.8220,nan
60.8320,nan
60.8420,nan
60.8520,nan
60.8620,nan
60.8720,nan
60.8820,nan
60.8920,nan
60.9020,nan
60.9120,nan
60.9220,nan
60.9320,nan
60.9420,nan
60.9520,nan
60.9620,nan
60.9720,nan
60.9820,nan
60.9920,nan
61.0020,nan
61.0120,nan
61.0220,nan
61.0320,nan
61.0420,nan
61.0520,nan
61.0620,nan
61.0720,nan
61.0820,nan
61.0920,nan
61.1020,nan
61.1120,nan
61.1220,nan
61.1320,nan
61.1420,nan
61.1520,nan
61.1620,nan
61.1720,nan
61.1820,nan
61.1920,nan
61.2020,nan
61.2120,nan
61.2220,nan
61.2320,nan
61.2420,nan
61.2520,nan
61.2620,nan
61.2720,nan
61.2820,nan
61.2920,nan
61.3020,nan
61.3120,nan
61.3220,nan
61.3320,nan
61.3420,nan
61.3520,nan
61.3620,nan
61.3720,nan
61.3820,nan
61.3920,nan
61.4020,nan
61.4120,nan
61.4220,nan
61.4320,nan
61.4420,nan
61.4520,nan
61.4620,nan
61.4720,nan
61.4820,nan
61.4920,nan
61.5021,nan
61.5121,nan
61.5221,nan
61.5321,nan
61.5421,nan
61.5521,nan
61.5621,nan
61.5721,nan
61.5821,nan
61.5921,nan
61.6021,nan
61.6121,nan
61.6221,nan
61.6321,nan
61.6421,nan
61.6521,nan
61.6621,nan
61.6721,nan
61.6821,nan
61.6921,nan
61.7021,nan
61.7121,nan
61.7221,nan
61.7321,nan
61.7421,nan
61.7521,nan
61.7621,nan
61.7721,nan
61.7821,nan
61.7921,nan
61.8021,nan
61.8121,nan
61.8221,nan
61.8321,nan
61.8421,nan
61.8521,nan
61.8621,nan
61.8721,nan
61.8821,nan
61.8921,nan
61.9021,nan
61.9121,nan
61.9221,nan
61.9321,nan
61.9421,nan
61.9521,nan
61.9621,nan
61.9721,nan
61.9821,nan
61.9921,nan
62.0021,nan
62.0121,nan
62.0221,nan
62.0321,nan
62.0421,nan
62.0521,nan
62.0621,nan
62.0721,nan
62.0821,nan
62.0921,nan
62.1021,nan
62.1121,nan
62.1221,nan
62.1321,nan
62.1421,nan
62.1521,nan
62.1621,nan
62.1721,nan
62.1821,nan
62.1921,nan
62.2021,nan
62.2121,nan
62.2221,nan
62.2321,nan
62.2421,nan
62.2521,nan
62.2621,nan
62.2721,nan
62.2821,nan
62.2921,nan
62.3021,nan
62.3121,nan
62.3221,nan
62.3321,nan
62.3421,nan
62.3521,nan
62.3621,nan
62.3721,nan
62.3821,nan
62.3921,nan
62.4021,nan
62.4121,nan
62.4221,nan
62.4321,nan
62.4421,nan
62.4521,nan
62.4621,nan
62.4721,nan
62.4821,nan
62.4921,nan
62.5021,nan
62.5121,nan
62.5221,nan
62.5321,nan
62.5421,nan
62.5521,nan
62.5621,nan
62.5721,nan
62.5821,nan
62.5921,nan
62.6021,nan
62.6121,nan
62.6221,nan
62.6321,nan
62.6421,nan
62.6521,nan
62.6621,nan
62.6721,nan
62.6821,nan
62.6921,nan
62.7021,nan
62.7121,nan
62.7221,nan
62.7321,nan
62.7421,nan
62.7521,nan
62.7621,nan
62.7721,nan
62.7821,nan
62.7921,nan
62.8021,nan
62.8121,nan
62.8221,nan
62.8321,nan
62.8421,nan
62.8521,nan
62.8621,nan
62.8721,nan
62.8821,nan
62.8921,nan
62.9021,nan
62.9121,nan
62.9221,nan
62.9321,nan
62.9421,nan
62.9521,nan
62.9621,nan
62.9721,nan
62.9821,nan
62.9921,nan
63.0021,nan
63.0121,nan
63.0221,nan
63.0321,nan
63.0421,nan
63.0521,nan
63.0621,nan
63.0721,nan
63.0821,nan
63.0921,nan
63.1021,nan
63.1121,nan
63.1221,nan
63.1321,nan
63.1421,nan
63.1521,nan
63.1621,nan
63.1721,nan
63.1821,nan
63.1921,nan
63.2021,nan
63.2121,nan
63.2221,nan
63.2321,nan
63.2421,nan
63.2521,nan
63.2621,nan
63.2721,nan
63.2821,nan
63.2921,nan
63.3021,nan
63.3121,nan
63.3221,nan
63.3321,nan
63.3421,nan
63.3521,nan
63.3621,nan
63.3721,nan
63.3821,nan
63.3921,nan
63.4021,nan
63.4121,nan
63.4221,nan
63.4321,nan
63.4421,nan
63.4521,nan
63.4621,nan
63.4721,nan
63.4821,nan
63.4921,nan
63.5021,nan
63.5121,nan
63.5221,nan
63.5321,nan
63.5421,nan
63.5521,nan
63.5621,nan
63.5721,nan
63.5821,nan
63.5921,nan
63.6021,nan
63.6121,nan
63.6221,nan
63.6321,nan
63.6421,nan
63.6521,nan
63.6621,nan
63.6721,nan
63.6821,nan
63.6921,nan
63.7021,nan
63.7121,nan
63.7221,nan
63.7321,nan
63.7421,nan
63.7521,nan
63.7621,nan
63.7721,nan
63.7821,nan
63.7921,nan
63.8021,nan
63.8121,nan
63.8221,nan
63.8321,nan
63.8421,nan
63.8521,nan
63.8621,nan
63.8721,nan
63.8821,nan
63.8921,nan
63.9021,nan
63.9121,nan
63.9221,nan
63.9321,nan
63.9421,nan
63.9521,nan
63.9621,nan
63.9721,nan
63.9821,nan
63.9921,nan
64.0021,nan
64.0121,nan
64.0221,nan
64.0321,nan
64.0421,nan
64.0521,nan
64.0621,nan
64.0721,nan
64.0821,nan
64.0921,nan
64.1021,nan
64.1121,nan
64.1221,nan
64.1321,nan
64.1421,nan
64.1521,nan
64.1621,nan
64.1721,nan
64.1821,nan
64.1921,nan
64.2021,nan
64.2121,nan
64.2221,nan
64.2321,nan
64.2421,nan
64.2521,nan
64.2621,nan
64.2721,nan
64.2821,nan
64.2921,nan
64.3021,nan
64.3121,nan
64.3221,nan
64.3321,nan
64.3421,nan
64.3521,nan
64.3621,nan
64.3721,nan
64.3821,nan
64.3921,nan
64.4021,nan
64.4121,nan
64.4221,nan
64.4321,nan
64.4421,nan
64.4521,nan
64.4621,nan
64.4721,nan
64.4821,nan
64.4921,nan
64.5022,nan
64.5122,nan
64.5222,nan
64.5322,nan
64.5422,nan
64.5522,nan
64.5622,nan
64.5722,nan
64.5822,nan
64.5922,nan
64.6022,nan
64.6122,nan
64.6222,nan
64.6322,nan
64.6422,nan
64.6522,nan
64.6622,nan
64.6722,nan
64.6822,nan
64.6922,nan
64.7022,nan
64.7122,nan
64.7222,nan
64.7322,nan
64.7422,nan
64.7522,nan
64.7622,nan
64.7722,nan
64.7822,nan
64.7922,nan
64.8022,nan
64.8122,nan
64.8222,nan
64.8322,nan
64.8422,nan
64.8522,nan
64.8622,nan
64.8722,nan
64.8822,nan
64.8922,nan
64.9022,nan
64.9122,nan
64.9222,nan
64.9322,nan
64.9422,nan
64.9522,nan
64.9622,nan
64.9722,nan
64.9822,nan
64.9922,nan
65.0022,nan
65.0122,nan
65.0222,nan
65.0322,nan
65.0422,nan
65.0522,nan
65.0622,nan
65.0722,nan
65.0822,nan
65.0922,nan
65.1022,nan
65.1122,nan
65.1222,nan
65.1322,nan
65.1422,nan
65.1522,nan
65.1622,nan
65.1722,nan
65.1822,nan
65.1922,nan
65.2022,nan
65.2122,nan
65.2222,nan
65.2322,nan
65.2422,nan
65.2522,nan
65.2622,nan
65.2722,nan
65.2822,nan
65.2922,nan
65.3022,nan
65.3122,nan
65.3222,nan
65.3322,nan
65.3422,nan
65.3522,nan
65.3622,nan
65.3722,nan
65.3822,nan
65.3922,nan
65.4022,nan
65.4122,nan
65.4222,nan
65.4322,nan
65.4422,nan
65.4522,nan
65.4622,nan
65.4722,nan
65.4822,nan
65.4922,nan
65.5022,nan
65.5122,nan
65.5222,nan
65.5322,nan
65.5422,nan
65.5522,nan
65.5622,nan
65.5722,nan
65.5822,nan
65.5922,nan
65.6022,nan
65.6122,nan
65.6222,nan
65.6322,nan
65.6422,nan
65.6522,nan
65.6622,nan
65.6722,nan
65.6822,nan
65.6922,nan
65.7022,nan
65.7122,nan
65.7222,nan
65.7322,nan
65.7422,nan
65.7522,nan
65.7622,nan
65.7722,nan
65.7822,nan
65.7922,nan
65.8022,nan
65.8122,nan
65.8222,nan
65.8322,nan
65.8422,nan
65.8522,nan
65.8622,nan
65.8722,nan
65.8822,nan
65.8922,nan
65.9022,nan
65.9122,nan
65.9222,nan
65.9322,nan
65.9422,nan
65.9522,nan
65.9622,nan
65.9722,nan
65.9822,nan
65.9922,nan
66.0022,nan
66.0122,nan
66.0222,nan
66.0322,nan
66.0422,nan
66.0522,nan
66.0622,nan
66.0722,nan
66.0822,nan
66.0922,nan
66.1022,nan
66.1122,nan
66.1222,nan
66.1322,nan
66.1422,nan
66.1522,nan
66.1622,nan
66.1722,nan
66.1822,nan
66.1922,nan
66.2022,nan
66.2122,nan
66.2222,nan
66.2322,nan
66.2422,nan
66.2522,nan
66.2622,nan
66.2722,nan
66.2822,nan
66.2922,nan
66.3022,nan
66.3122,nan
66.3222,nan
66.3322,nan
66.3422,nan
66.3522,nan
66.3622,nan
66.3722,nan
66.3822,nan
66.3922,nan
66.4022,nan
66.4122,nan
66.4222,nan
66.4322,nan
66.4422,nan
66.4522,nan
66.4622,nan
66.4722,nan
66.4822,nan
66.4922,nan
66.5022,nan
66.5122,nan
66.5222,nan
66.5322,nan
66.5422,nan
66.5522,nan
66.5622,nan
66.5722,nan
66.5822,nan
66.5922,nan
66.6022,nan
66.6122,nan
66.6222,nan
66.6322,nan
66.6422,nan
66.6522,nan
66.6622,nan
66.6722,nan
66.6822,nan
66.6922,nan
66.7022,nan
66.7122,nan
66.7222,nan
66.7322,nan
66.7422,nan
66.7522,nan
66.7622,nan
66.7722,nan
66.7822,nan
66.7922,nan
66.8022,nan
66.8122,nan
66.8222,nan
66.8322,nan
66.8422,nan
66.8522,nan
66.8622,nan
66.8722,nan
66.8822,nan
66.8922,nan
66.9022,nan
66.9122,nan
66.9222,nan
66.9322,nan
66.9422,nan
66.9522,nan
66.9622,nan
66.9722,nan
66.9822,nan
66.9922,nan
67.0022,nan
67.0122,nan
67.0222,nan
67.0322,nan
67.0422,nan
67.0522,nan
67.0622,nan
67.0722,nan
67.0822,nan
67.0922,nan
67.1022,nan
67.1122,nan
67.1222,nan
67.1322,nan
67.1422,nan
67.1522,nan
67.1622,nan
67.1722,nan
67.1822,nan
67.1922,nan
67.2022,nan
67.2122,nan
67.2222,nan
67.2322,nan
67.2422,nan
67.2522,nan
67.2622,nan
67.2722,nan
67.2822,nan
67.2922,nan
67.3022,nan
67.3122,nan
67.3222,nan
67.3322,nan
67.3422,nan
67.3522,nan
67.3622,nan
67.3722,nan
67.3822,nan
67.3922,nan
67.4022,nan
67.4122,nan
67.4222,nan
67.4322,nan
67.4422,nan
67.4522,nan
67.4622,nan
67.4722,nan
67.4822,nan
67.4922,nan
67.5023,nan
67.5123,nan
67.5223,nan
67.5323,nan
67.5423,nan
67.5523,nan
67.5623,nan
67.5723,nan
67.5823,nan
67.5923,nan
67.6023,nan
67.6123,nan
67.6223,nan
67.6323,nan
67.6423,nan
67.6523,nan
67.6623,nan
67.6723,nan
67.6823,nan
67.6923,nan
67.7023,nan
67.7123,nan
67.7223,nan
67.7323,nan
67.7423,nan
67.7523,nan
67.7623,nan
67.7723,nan
67.7823,nan
67.7923,nan
67.8023,nan
67.8123,nan
67.8223,nan
67.8323,nan
67.8423,nan
67.8523,nan
67.8623,nan
67.8723,nan
67.8823,nan
67.8923,nan
67.9023,nan
67.9123,nan
67.9223,nan
67.9323,nan
67.9423,nan
67.9523,nan
67.9623,nan
67.9723,nan
67.9823,nan
67.9923,nan
68.0023,nan
68.0123,nan
68.0223,nan
68.0323,nan
68.0423,nan
68.0523,nan
68.0623,nan
68.0723,nan
68.0823,nan
68.0923,nan
68.1023,nan
68.1123,nan
68.1223,nan
68.1323,nan
68.1423,nan
68.1523,nan
68.1623,nan
68.1723,nan
68.1823,nan
68.1923,nan
68.2023,nan
68.2123,nan
68.2223,nan
68.2323,nan
68.2423,nan
68.2523,nan
68.2623,nan
68.2723,nan
68.2823,nan
68.2923,nan
68.3023,nan
68.3123,nan
68.3223,nan
68.3323,nan
68.3423,nan
68.3523,nan
68.3623,nan
68.3723,nan
68.3823,nan
68.3923,nan
68.4023,nan
68.4123,nan
68.4223,nan
68.4323,nan
68.4423,nan
68.4523,nan
68.4623,nan
68.4723,nan
68.4823,nan
68.4923,nan
68.5023,nan
68.5123,nan
68.5223,nan
68.5323,nan
68.5423,nan
68.5523,nan
68.5623,nan
68.5723,nan
68.5823,nan
68.5923,nan
68.6023,nan
68.6123,nan
68.6223,nan
68.6323,nan
68.6423,nan
68.6523,nan
68.6623,nan
68.6723,nan
68.6823,nan
68.6923,nan
68.7023,nan
68.7123,nan
68.7223,nan
68.7323,nan
68.7423,nan
68.7523,nan
68.7623,nan
68.7723,nan
68.7823,nan
68.7923,nan
68.8023,nan
68.8123,nan
68.8223,nan
68.8323,nan
68.8423,nan
68.8523,nan
68.8623,nan
68.8723,nan
68.8823,nan
68.8923,nan
68.9023,nan
68.9123,nan
68.9223,nan
68.9323,nan
68.9423,nan
68.9523,nan
68.9623,nan
68.9723,nan
68.9823,nan
68.9923,nan
69.0023,nan
69.0123,nan
69.0223,nan
69.0323,nan
69.0423,nan
69.0523,nan
69.0623,nan
69.0723,nan
69.0823,nan
69.0923,nan
69.1023,nan
69.1123,nan
69.1223,nan
69.1323,nan
69.1423,nan
69.1523,nan
69.1623,nan
69.1723,nan
69.1823,nan
69.1923,nan
69.2023,nan
69.2123,nan
69.2223,nan
69.2323,nan
69.2423,nan
69.2523,nan
69.2623,nan
69.2723,nan
69.2823,nan
69.2923,nan
69.3023,nan
69.3123,nan
69.3223,nan
69.3323,nan
69.3423,nan
69.3523,nan
69.3623,nan
69.3723,nan
69.3823,nan
69.3923,nan
69.4023,nan
69.4123,nan
69.4223,nan
69.4323,nan
69.4423,nan
69.4523,nan
69.4623,nan
69.4723,nan
69.4823,nan
69.4923,nan
69.5023,nan
69.5123,nan
69.5223,nan
69.5323,nan
69.5423,nan
69.5523,nan
69.5623,nan
69.5723,nan
69.5823,nan
69.5923,nan
69.6023,nan
69.6123,nan
69.6223,nan
69.6323,nan
69.6423,nan
69.6523,nan
69.6623,nan
69.6723,nan
69.6823,nan
69.6923,nan
69.7023,nan
69.7123,nan
69.7223,nan
69.7323,nan
69.7423,nan
69.7523,nan
69.7623,nan
69.7723,nan
69.7823,nan
69.7923,nan
69.8023,nan
69.8123,nan
69.8223,nan
69.8323,nan
69.8423,nan
69.8523,nan
69.8623,nan
69.8723,nan
69.8823,nan
69.8923,nan
69.9023,nan
69.9123,nan
69.9223,nan
69.9323,nan
